00a55af_97	1	1	0.9988988261433459	- Quedan prohibidas las actividades que pongan en peligro o dañen las Areas de Bosques, Areas Naturales y Zonas de Amortiguamiento principalmente la tala ilegal y quema
66d8c54_97	2	2	0.9953040960530928	- Quedan prohibidas las actividades que pongan en peligro o dañen las Areas de Bosques, Areas Naturales y Zonas de Amortiguamiento, principalmente la tala ilegal y quema
15169f7_91	3	3	0.9593311803004425	- Quedan prohibidas las actividades que pongan en peligro o dañen las Areas de Bosques, Areas Naturales y Zonas de Amortiguamiento principalmente la tala ¡legal y quemas para cultivos, rastrojos y otras que degraden las zonas de amortiguamiento
88ad2ff_258	4	4	0.9012828606730084	Especialmente se prohibe la practica de quemas en terrenos forestales ni en sus alrededores, segun lo establece la Ley Forestal
889f980_45	5	5	0.8971230458185507	- Se prohibe terminantemente la practica de quemas en los bosques naturales y plantaciones forestales, excepto las quemas prescritas como actividad silvicultural
901a837_178	6	6	0.8839243780902677	Se prohibe la practica de quema en los terrenos forestales y sus colindancias, asi como la instalacion de establecimientos cuyo funcionamiento puede provocar incendios forestales
5eb3387_132	7	7	0.8834277518163831	Se prohibe la practica de quemas en los terrenos forestales y sus colindancias, asi como la instalacion de establecimientos cuyo funcionamiento puede provocar incendios forestales
060720b_68	8	8	0.8703397826320408	- Se prohibe las practicas de quema en los terrenos asi como la instalacion de establecimientos cuyo funcionamiento pueda provocar incendios forestales
6c5f083_68	9	9	0.8703397826320408	- Se prohibe las practicas de quema en los terrenos asi como la instalacion de establecimientos cuyo funcionamiento pueda provocar incendios forestales
50f28b4_53	10	10	0.8680045236578834	- Se prohiben las quemas intencionales de zonas boscosas naturales, asi como en zonas de proteccion de rios y mantos acuiferos
1b7669f_214	11	11	0.8675053707759419	- Se prohibe la practica de quemas forestales y pastizales, asi como la instalacion de establecimientos, en zonas boscosas que puedan provocar incendios, a fin de preservar la fauna silvestre
5ca494a_110	12	12	0.8664314076797748	- Se prohibe la practica de quemas en los bosques, asi como la instalacion de establecimientos que pueden provocar incendios
07d1de2_82	13	13	0.8663704585513328	- Se prohibe la practica de quemas en los bosques, asi como la instalacion de establecimientos que puedan provocar incendios
71e0ae7_39	14	14	0.8575886298401296	- Se prohibe terminantemente la practica de quemas en los bosques naturales y plantaciones forestales
a0a19ee_43	15	15	0.8575886298401296	- Se prohibe terminantemente la practica de quemas en los bosques naturales y plantaciones forestales
ea91c69_41	16	16	0.8575886298401296	- Se prohibe terminantemente la practica de quemas en los bosques naturales y plantaciones forestales
2369a4b_86	17	17	0.8562232655739481	- Se prohibe la practica de quemas en los terrenos forestales, terrenos agricolas y sus colindancias, asi como la instalacion de establecimiento cuyo funcionamiento puede provocar incendios forestales
5c54e9a_63	18	18	0.8562232655739481	- Se prohibe la practica de quemas en los terrenos forestales, terrenos agricolas y sus colindancias, asi como la instalacion de establecimiento cuyo funcionamiento puede provocar incendios forestales
