9795dfb_162	1	0.5504105256760349	La bonificación se pagará mediante la entrega del Certificado de Bonificación de Bosque Nativo que emitirá la Tesorería General de la República a la orden del beneficiario
9795dfb_126	2	0.5421522440368349	Los beneficiarios de la bonificación de bosque nativo establecida en la Ley serán:
2c2ec8c_7	3	0.5276194810596474	Que se hace necesario incentivar la forestación con especies de interés para la conservación del patrimonio ambiental de país
3f5633c_15	4	0.5022087193935563	determinación de los costos de forestación en el caso de pequeños propietarios forestales
f443f15_135	5	0.4909176429084394	condición de pequeño propietario forestal, sólo para
e7414a8_334	6	0.48597493902351163	otorgue el propietario, importará la renuncia del mismo a los beneficios
e29032b_179	7	0.48322072597541543	Para el solo efecto del pago a Camino de la Madera Sociedad Concesionaria S
1739c19_27	8	0.48074428061055674	Esta calificación de terrenos será efectuada por la Corporación Nacional Forestal
1739c19_49	9	0.47652174402261116	d) Propietarios de predios con Bosque Nativo en Estado de Renoval
0982088_29	10	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
3cd6688_26	11	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
3f5633c_30	12	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
8fa1307_41	13	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
bd53430_49	14	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
ccc84ca_32	15	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
e1040e8_31	16	0.4738584114759412	Los costos de forestación, cuando se utilicen plantas producidas en vareta, serán asimilados a los costos de forestación de plantas exóticas producidas en cepellón
3f0c58c_9	17	0.46287887993248866	La Tesorería Regional de Ñuble será la continuadora legal de la anterior Tesorería Provincial de Chillán
cfb8115_12	18	0.4607270699646424	No podrán ser operadores forestales los funcionarios de la Corporación Nacional Forestal
15f9c97_9	19	0.4550598645493904	Que los recursos de este fondo se asignarán por medio de dos concursos, uno de los cuales deberá ser destinado exclusivamente a pequeños propietarios forestales
