1adb72b_2084	1	0.855935691044248	El fiel cumplimiento por parte del afianzado de su obligación de reparar incluirá todos los riesgos por daños al medio ambiente que sean consecuencia de los actos u omisiones del titular del proyecto o actividad o de las personas de las cuales legalmente responde
2c2ec8c_5	2	0.8399093647339831	Que se hace necesario armonizar y actualizar las normas reglamentarias sobre especies forestales declaradas monumento natural, con la ley sobre Bases Generales del Medio Ambiente y el Reglamento del Sistema de Evaluación de Impacto Ambiental, en cuanto éstos exigen que los proyectos o actividades susceptibles de causar impacto ambiental, deben someterse a dicho Sistema, garantizando la protección del medio ambiente, la preservación de la naturaleza y la conservación del patrimonio ambiental, mediante el cumplimiento de planes, medidas y acciones de mitigación, reparación y/o compensación que eliminen o mitiguen los efectos adversos que dichos proyectos o actividades pudieren tener
a094c4d_13	3	0.8238705479974446	Principio de Responsabilidad: aquel en cuya virtud, por regla general, los costos de la prevención, disminución y reparación del daño ambiental, deben estar caracterizados de modo de permitir que estos sean atribuidos a su causante
15b1a56_7	4	0.816648626681757	Que el objetivo de la señalada ley es la protección, recuperación y mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
faf0b7e_99	5	0.8165335615847089	El retiro de ramas deberá realizarse en el acto y su omisión será sancionada de acuerdo a la Ordenanza del Medio Ambiente, considerándose solidariamente responsable a la empresa y/o particular que ordenó ejecutar el trabajo
696c460_13	6	0.8164200533096102	c) Principio de Responsabilidad: Aquel en cuya virtud, por regla general, los costos de la prevención, disminución y reparación del daño ambiental, deben estar caracterizados de modo de permitir que éstos sean atribuidos a su causante
a094c4d_295	7	0.8124882884254649	Producido un daño ambiental, existe acción para obtener la reparación del medio ambiente dañado en los términos que establecen los artículos 53 y 54 de la Ley Nº 19,300, sobre Bases Generales del Medio Ambiente
ce5bbdf_7	8	0.7976966203101342	Que la señalada ley Nº 20,283 tiene como objetivo la protección, recuperación y mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental, haciendo necesario establecer diversas regulaciones y normas de protección ambiental
15f9c97_7	9	0.7958935175665074	Que la Ley Nº 20,283 tiene como objetivo la protección, recuperación y mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental, haciendo necesario establecer diversas regulaciones y normas de protección ambiental
1adb72b_2059	10	0.7942898978173522	En el Estudio o Declaración de Impacto Ambiental, según sea el caso, se deberán considerar las medidas adecuadas que permitan proteger y conservar, en su medio ambiente natural, ejemplares de la especie araucaria, a fin de evitar su extinción por cualquier medio al alcance del hombre
a094c4d_29	11	0.790742327408256	Conservación del Patrimonio Ambiental: El uso y aprovechamiento racional o la reparación, en su caso, de los componentes del medio ambiente, especialmente aquellos propios del país que sean únicos, escasos o representativos, con el objeto de asegurar su permanencia y su capacidad de regeneración
a094c4d_294	12	0.790506347401126	Evitar el daño ambiental es responsabilidad de todas las personas, y en tal contexto es deber de ellas cuidar el medio ambiente y efectuar las denuncias o reclamos de deterioro ambiental de que tomen conocimiento
703bda7_3	13	0.7819214773341497	tiene como objetivos la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
5a0a8e3_8	14	0.7771563923765643	"Que en cumplimiento del deber del Estado en orden a tutelar la preservación de la naturaleza, se promulgó la ley Nº 20,283 sobre Recuperación del Bosque Nativo y Fomento Forestal, cuyo objetivo al tenor de su artículo 1º es ""la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental"
1adb72b_2083	15	0.7756054021137843	a) La cobertura del seguro, para lo cual se indicará que la póliza garantiza, hasta el monto asegurado, el fiel cumplimiento por parte del afianzado de su obligación de reparar el daño al medio ambiente, en los términos señalados en el inciso segundo del artículo 15 de la Ley, en el presente título y en las condiciones generales y particulares que se establezcan en la pertinente póliza
2d89d00_12	16	0.7711743400834736	Artículo 1º: La presente ordenanza tiene por objeto establecer un marco normativo respecto de los derechos y deberes vinculados con la protección del medio ambiente comunal, en relación con la extracción, procesamiento, comercialización, y transporte de áridos en bienes nacionales de uso público de la comuna de Los Andes, con miras a contribuir a la debida protección de la calidad de vida de los ciudadanos, y a una correcta gestión ambiental en la comuna
1adb72b_2056	17	0.7708902752524164	En el Estudio o Declaración de Impacto Ambiental, según sea el caso, se deberán considerar las medidas adecuadas que permitan proteger y conservar, en su medio ambiente natural, ejemplares de la especie alerce, a fin de evitar su extinción por cualquier medio al alcance del hombre
8dbb961_15	18	0.7680316489291719	Que de conformidad con lo dispuesto en el artículo 15 del decreto ley N° 1,939, las reservas forestales, Parques Nacionales y los terrenos fiscales cuya ocupación y trabajo en cualquier forma comprometan el equilibrio ecológico, podrán destinarse o concederse en uso a organismos del Estado o a personas jurídicas regidas por el Título XXXIII del Libro I del Código Civil, para finalidades de conservación y protección del medio ambiente
1adb72b_2093	19	0.7678423037544221	- El seguro por daño ambiental será contratado en beneficio de la Comisión Nacional del Medio Ambiente, y la cantidad o suma asegurada ingresará al Fondo de Protección Ambiental, para reparar el daño al medio ambiente causado por el siniestro
2c2ec8c_17	20	0.7657924856987717	- Los ejemplares plantados o forestados por el hombre pertenecientes a las especies declaradas Monumentos Naturales, no tendrán esa calidad, salvo que dichas plantaciones se hubieren efectuado en cumplimiento de medidas de compensación o reparación dispuestas en el proceso de Evaluación de Impacto Ambiental, contemplado en la ley N°19,300 y en su reglamento
a094c4d_206	21	0.7650798110679699	El usuario que no cumpla con lo establecido en el presente artículo será responsable de la contaminación ocasionada y deberá reparar dicha situación, sin perjuicio de las demás sanciones establecidas en la presente Ordenanza
696c460_171	22	0.7647828790383466	El usuario que no cumpla con lo establecido en el presente artículo, será responsable de la contaminación ocasionada y deberá reparar dicha situación, sin perjuicio de las demás sanciones establecidas en la presente ordenanza
15f9c97_8	23	0.7645601801923981	Que para cumplir con los objetivos antes descritos, la ley establece un fondo concursable destinado a la conservación, recuperación o manejo sustentable del bosque nativo, a través del cual se otorgará una bonificación destinada a contribuir a solventar el costo de las actividades comprendidas en dicho cuerpo legal
0185327_3	24	0.7645451904728148	Que la Ley Nº 20,283 sobre Recuperación del Bosque Nativo y Fomento Forestal tiene como objetivos la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
0f110a5_2	25	0.7640613892771014	Que la Ley Nº 20,283, sobre Recuperación del Bosque Nativo y Fomento Forestal tiene como objetivos la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
4d857da_2	26	0.7640613892771014	Que la Ley Nº 20,283, sobre Recuperación del Bosque Nativo y Fomento Forestal tiene como objetivos la protección, la recuperación y el mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
039722d_2	27	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
0d884d0_2	28	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
0ff4bcc_2	29	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
1740d3f_2	30	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
25a23b1_3	31	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
36f0013_2	32	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
4b7aea9_2	33	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
55970f8_2	34	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
5a06ee1_2	35	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
78004af_2	36	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
8145662_2	37	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
8240825_2	38	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
8bb3b9b_2	39	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
9e90546_3	40	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
a1e3b20_2	41	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
bb30847_2	42	0.7631781485471454	La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la Ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
2c8b0e2_10	43	0.7629050376011257	Que se deben tomar medidas para recuperar los niveles de calidad ambiental señalados en las normas primarias y/o secundarias de calidad ambiental de una zona saturada, siendo una de aquellas medidas el exclusivo uso de leña seca
12c0ba4_24	44	0.7627333550750847	Toda acción de corta de bosque nativo o de corta, destrucción o descepado de formaciones xerofíticas obligará a la presentación y aprobación previa de un plan de manejo forestal o de un plan de trabajo, según corresponda, los que deberán considerar las normas de protección ambiental establecidas en la Ley y sus reglamentos
59eda36_106	45	0.7621744459837824	El incumplimiento, activo o pasivo, de las prescripciones de la Ordenanza cuando por su entidad comporte un perjuicio grave o muy grave o irreversible para la seguridad, conservación y existencia de todos y cada uno de los componentes ambientales presentes en la reserva natural
d29e89b_2	46	0.760071407891334	Que la ley Nº 20,283, sobre Recuperación del Bosque Nativo y Fomento Forestal, tiene como objetivo la protección, recuperación y mejoramiento de los bosques nativos, con el fin de asegurar la sustentabilidad forestal y la política ambiental
364f413_6	47	0.7598790797602195	1º La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
6b693ae_7	48	0.7598790797602195	1º La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
83e7f4b_6	49	0.7598790797602195	1º La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
aa87f53_7	50	0.7598790797602195	1º La Superintendencia del Medio Ambiente es el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión y de carácter ambiental que dispone la ley, así como imponer sanciones en caso que se constaten infracciones que sean de su competencia;
